scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2025,51,0.6079010586985143,0.06046038107428714,0.9038279819902361,5.111317412629664
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2020,46,0.2212782834590905,0.058788852103784636,0.9759628482539618,1.134768607591699
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2021,52,0.3704571657778535,0.06810358161100329,0.9830969276940176,0.8867625404372445
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2022,50,0.18258874377443046,0.06622479835310785,0.9856614085783444,0.7249313027886873
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2023,50,0.04161739399268671,0.06794363013082223,0.9920168769473392,0.40123252672450194
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2024,52,0.06845592647532706,0.06655101165871313,0.9430377586557006,3.0244821575211325
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.2,2025,51,0.6079737537481205,0.06046709294493102,0.9040544351518738,5.098355434133243
p_l10_s10_b3_e1_n100_tc50_buf4,300000000,0.05,2020,46,0.21007227376723803,0.05673763066995464,0.8303082029475063,8.477795191849793
p_l10_s10_b3_e1_n100_tc50_buf4,300000000,0.05,2021,52,0.33087725698649795,0.06096972631090208,0.8074638105720862,10.72969376059054
p_l10_s10_b3_e1_n100_tc50_buf4,300000000,0.05,2022,50,0.19645096522110794,0.06173259453138976,0.8136972797254631,9.969690909153828
p_l10_s10_b3_e1_n100_tc50_buf4,300000000,0.05,2023,50,0.023113239218525372,0.05984132565589593,0.7638056568595235,12.948700743359344
